ResponseId,cluster_id,persona_label
19062,5,Modern JavaScript / TypeScript Developer
19065,0,Java / JVM Backend Developer
19067,5,Modern JavaScript / TypeScript Developer
19068,3,PHP / LAMP Web Developer
19070,4,Python Backend & Data Developer
19073,1,.NET / Microsoft Ecosystem Developer
19074,4,Python Backend & Data Developer
19075,3,PHP / LAMP Web Developer
19076,1,.NET / Microsoft Ecosystem Developer
19078,1,.NET / Microsoft Ecosystem Developer
19081,5,Modern JavaScript / TypeScript Developer
19083,2,Cloud-Native Full-Stack Developer
19084,4,Python Backend & Data Developer
19085,5,Modern JavaScript / TypeScript Developer
19087,4,Python Backend & Data Developer
19089,5,Modern JavaScript / TypeScript Developer
19093,1,.NET / Microsoft Ecosystem Developer
19095,0,Java / JVM Backend Developer
19096,4,Python Backend & Data Developer
19098,1,.NET / Microsoft Ecosystem Developer
19099,3,PHP / LAMP Web Developer
19100,0,Java / JVM Backend Developer
19101,0,Java / JVM Backend Developer
19102,5,Modern JavaScript / TypeScript Developer
19103,5,Modern JavaScript / TypeScript Developer
19104,5,Modern JavaScript / TypeScript Developer
19106,1,.NET / Microsoft Ecosystem Developer
19107,0,Java / JVM Backend Developer
19110,1,.NET / Microsoft Ecosystem Developer
19114,4,Python Backend & Data Developer
19117,3,PHP / LAMP Web Developer
19120,3,PHP / LAMP Web Developer
19121,5,Modern JavaScript / TypeScript Developer
19123,2,Cloud-Native Full-Stack Developer
19125,1,.NET / Microsoft Ecosystem Developer
19126,1,.NET / Microsoft Ecosystem Developer
19127,0,Java / JVM Backend Developer
19128,3,PHP / LAMP Web Developer
19129,5,Modern JavaScript / TypeScript Developer
19130,5,Modern JavaScript / TypeScript Developer
19132,1,.NET / Microsoft Ecosystem Developer
19133,5,Modern JavaScript / TypeScript Developer
19134,2,Cloud-Native Full-Stack Developer
19135,4,Python Backend & Data Developer
19136,5,Modern JavaScript / TypeScript Developer
19139,3,PHP / LAMP Web Developer
19140,5,Modern JavaScript / TypeScript Developer
19141,1,.NET / Microsoft Ecosystem Developer
19142,2,Cloud-Native Full-Stack Developer
19144,3,PHP / LAMP Web Developer
19145,2,Cloud-Native Full-Stack Developer
19148,2,Cloud-Native Full-Stack Developer
19149,2,Cloud-Native Full-Stack Developer
19150,5,Modern JavaScript / TypeScript Developer
19151,0,Java / JVM Backend Developer
19152,0,Java / JVM Backend Developer
19153,2,Cloud-Native Full-Stack Developer
19154,0,Java / JVM Backend Developer
19156,2,Cloud-Native Full-Stack Developer
19161,2,Cloud-Native Full-Stack Developer
19162,5,Modern JavaScript / TypeScript Developer
19163,5,Modern JavaScript / TypeScript Developer
19164,3,PHP / LAMP Web Developer
19165,3,PHP / LAMP Web Developer
19167,5,Modern JavaScript / TypeScript Developer
19168,4,Python Backend & Data Developer
19169,0,Java / JVM Backend Developer
19172,5,Modern JavaScript / TypeScript Developer
19174,1,.NET / Microsoft Ecosystem Developer
19176,5,Modern JavaScript / TypeScript Developer
19177,2,Cloud-Native Full-Stack Developer
19180,1,.NET / Microsoft Ecosystem Developer
19182,0,Java / JVM Backend Developer
19183,1,.NET / Microsoft Ecosystem Developer
19186,3,PHP / LAMP Web Developer
19187,2,Cloud-Native Full-Stack Developer
19189,5,Modern JavaScript / TypeScript Developer
19190,4,Python Backend & Data Developer
19191,3,PHP / LAMP Web Developer
19192,1,.NET / Microsoft Ecosystem Developer
19194,2,Cloud-Native Full-Stack Developer
19195,1,.NET / Microsoft Ecosystem Developer
19199,2,Cloud-Native Full-Stack Developer
19201,4,Python Backend & Data Developer
19202,1,.NET / Microsoft Ecosystem Developer
19204,3,PHP / LAMP Web Developer
19205,2,Cloud-Native Full-Stack Developer
19207,3,PHP / LAMP Web Developer
19209,2,Cloud-Native Full-Stack Developer
19210,0,Java / JVM Backend Developer
19214,1,.NET / Microsoft Ecosystem Developer
19215,3,PHP / LAMP Web Developer
19216,4,Python Backend & Data Developer
19217,5,Modern JavaScript / TypeScript Developer
19221,5,Modern JavaScript / TypeScript Developer
19222,1,.NET / Microsoft Ecosystem Developer
19223,3,PHP / LAMP Web Developer
19224,5,Modern JavaScript / TypeScript Developer
19226,4,Python Backend & Data Developer
19227,2,Cloud-Native Full-Stack Developer
19228,5,Modern JavaScript / TypeScript Developer
19230,0,Java / JVM Backend Developer
19232,4,Python Backend & Data Developer
19237,5,Modern JavaScript / TypeScript Developer
19238,4,Python Backend & Data Developer
19239,2,Cloud-Native Full-Stack Developer
19241,5,Modern JavaScript / TypeScript Developer
19243,5,Modern JavaScript / TypeScript Developer
19245,3,PHP / LAMP Web Developer
19246,4,Python Backend & Data Developer
19247,3,PHP / LAMP Web Developer
19253,0,Java / JVM Backend Developer
19254,5,Modern JavaScript / TypeScript Developer
19258,4,Python Backend & Data Developer
19259,4,Python Backend & Data Developer
19262,0,Java / JVM Backend Developer
19263,1,.NET / Microsoft Ecosystem Developer
19265,0,Java / JVM Backend Developer
19266,4,Python Backend & Data Developer
19267,0,Java / JVM Backend Developer
19269,4,Python Backend & Data Developer
19271,5,Modern JavaScript / TypeScript Developer
19272,4,Python Backend & Data Developer
19274,5,Modern JavaScript / TypeScript Developer
19276,5,Modern JavaScript / TypeScript Developer
19280,2,Cloud-Native Full-Stack Developer
19281,4,Python Backend & Data Developer
19282,5,Modern JavaScript / TypeScript Developer
19283,0,Java / JVM Backend Developer
19284,3,PHP / LAMP Web Developer
19285,2,Cloud-Native Full-Stack Developer
19286,2,Cloud-Native Full-Stack Developer
19287,2,Cloud-Native Full-Stack Developer
19288,4,Python Backend & Data Developer
19289,5,Modern JavaScript / TypeScript Developer
19292,1,.NET / Microsoft Ecosystem Developer
19293,5,Modern JavaScript / TypeScript Developer
19295,5,Modern JavaScript / TypeScript Developer
19300,0,Java / JVM Backend Developer
19301,5,Modern JavaScript / TypeScript Developer
19302,1,.NET / Microsoft Ecosystem Developer
19304,1,.NET / Microsoft Ecosystem Developer
19307,5,Modern JavaScript / TypeScript Developer
19310,2,Cloud-Native Full-Stack Developer
19311,3,PHP / LAMP Web Developer
19313,0,Java / JVM Backend Developer
19315,5,Modern JavaScript / TypeScript Developer
19319,5,Modern JavaScript / TypeScript Developer
19320,1,.NET / Microsoft Ecosystem Developer
19321,0,Java / JVM Backend Developer
19322,2,Cloud-Native Full-Stack Developer
19323,4,Python Backend & Data Developer
19325,0,Java / JVM Backend Developer
19326,2,Cloud-Native Full-Stack Developer
19328,4,Python Backend & Data Developer
19329,1,.NET / Microsoft Ecosystem Developer
19331,2,Cloud-Native Full-Stack Developer
19333,1,.NET / Microsoft Ecosystem Developer
19337,2,Cloud-Native Full-Stack Developer
19338,3,PHP / LAMP Web Developer
19342,3,PHP / LAMP Web Developer
19344,4,Python Backend & Data Developer
19348,4,Python Backend & Data Developer
19352,0,Java / JVM Backend Developer
19353,1,.NET / Microsoft Ecosystem Developer
19355,1,.NET / Microsoft Ecosystem Developer
19357,4,Python Backend & Data Developer
19360,1,.NET / Microsoft Ecosystem Developer
19361,1,.NET / Microsoft Ecosystem Developer
19362,4,Python Backend & Data Developer
19365,0,Java / JVM Backend Developer
19366,5,Modern JavaScript / TypeScript Developer
19368,3,PHP / LAMP Web Developer
19370,5,Modern JavaScript / TypeScript Developer
19374,1,.NET / Microsoft Ecosystem Developer
19375,5,Modern JavaScript / TypeScript Developer
19380,1,.NET / Microsoft Ecosystem Developer
19381,2,Cloud-Native Full-Stack Developer
19388,5,Modern JavaScript / TypeScript Developer
19389,5,Modern JavaScript / TypeScript Developer
19391,5,Modern JavaScript / TypeScript Developer
19395,5,Modern JavaScript / TypeScript Developer
19398,3,PHP / LAMP Web Developer
19399,4,Python Backend & Data Developer
19402,3,PHP / LAMP Web Developer
19405,4,Python Backend & Data Developer
19406,0,Java / JVM Backend Developer
19408,3,PHP / LAMP Web Developer
19410,1,.NET / Microsoft Ecosystem Developer
19413,4,Python Backend & Data Developer
19416,4,Python Backend & Data Developer
19417,2,Cloud-Native Full-Stack Developer
19420,0,Java / JVM Backend Developer
19421,0,Java / JVM Backend Developer
19423,1,.NET / Microsoft Ecosystem Developer
19424,4,Python Backend & Data Developer
19426,5,Modern JavaScript / TypeScript Developer
19427,4,Python Backend & Data Developer
19428,1,.NET / Microsoft Ecosystem Developer
19431,3,PHP / LAMP Web Developer
19432,0,Java / JVM Backend Developer
19433,2,Cloud-Native Full-Stack Developer
19440,5,Modern JavaScript / TypeScript Developer
19443,0,Java / JVM Backend Developer
19444,2,Cloud-Native Full-Stack Developer
19445,5,Modern JavaScript / TypeScript Developer
19447,5,Modern JavaScript / TypeScript Developer
19448,2,Cloud-Native Full-Stack Developer
19449,0,Java / JVM Backend Developer
19450,0,Java / JVM Backend Developer
19453,5,Modern JavaScript / TypeScript Developer
19454,1,.NET / Microsoft Ecosystem Developer
19455,1,.NET / Microsoft Ecosystem Developer
19456,2,Cloud-Native Full-Stack Developer
19460,1,.NET / Microsoft Ecosystem Developer
19461,3,PHP / LAMP Web Developer
19463,2,Cloud-Native Full-Stack Developer
19465,3,PHP / LAMP Web Developer
19467,0,Java / JVM Backend Developer
19471,2,Cloud-Native Full-Stack Developer
19475,4,Python Backend & Data Developer
19477,5,Modern JavaScript / TypeScript Developer
19479,2,Cloud-Native Full-Stack Developer
19481,3,PHP / LAMP Web Developer
19483,5,Modern JavaScript / TypeScript Developer
19484,5,Modern JavaScript / TypeScript Developer
19485,5,Modern JavaScript / TypeScript Developer
19490,5,Modern JavaScript / TypeScript Developer
19491,4,Python Backend & Data Developer
19494,5,Modern JavaScript / TypeScript Developer
19495,2,Cloud-Native Full-Stack Developer
19496,3,PHP / LAMP Web Developer
19499,5,Modern JavaScript / TypeScript Developer
19502,5,Modern JavaScript / TypeScript Developer
19504,2,Cloud-Native Full-Stack Developer
19507,5,Modern JavaScript / TypeScript Developer
19509,1,.NET / Microsoft Ecosystem Developer
19510,5,Modern JavaScript / TypeScript Developer
19511,2,Cloud-Native Full-Stack Developer
19512,1,.NET / Microsoft Ecosystem Developer
19514,4,Python Backend & Data Developer
19515,5,Modern JavaScript / TypeScript Developer
19517,2,Cloud-Native Full-Stack Developer
19519,4,Python Backend & Data Developer
19522,1,.NET / Microsoft Ecosystem Developer
19524,1,.NET / Microsoft Ecosystem Developer
19530,4,Python Backend & Data Developer
19536,5,Modern JavaScript / TypeScript Developer
19537,2,Cloud-Native Full-Stack Developer
19538,1,.NET / Microsoft Ecosystem Developer
19539,1,.NET / Microsoft Ecosystem Developer
19540,1,.NET / Microsoft Ecosystem Developer
19543,1,.NET / Microsoft Ecosystem Developer
19548,4,Python Backend & Data Developer
19550,1,.NET / Microsoft Ecosystem Developer
19551,2,Cloud-Native Full-Stack Developer
19554,5,Modern JavaScript / TypeScript Developer
19556,1,.NET / Microsoft Ecosystem Developer
19557,3,PHP / LAMP Web Developer
19559,3,PHP / LAMP Web Developer
19560,5,Modern JavaScript / TypeScript Developer
19561,4,Python Backend & Data Developer
19562,5,Modern JavaScript / TypeScript Developer
19563,0,Java / JVM Backend Developer
19564,5,Modern JavaScript / TypeScript Developer
19565,1,.NET / Microsoft Ecosystem Developer
19569,5,Modern JavaScript / TypeScript Developer
19576,1,.NET / Microsoft Ecosystem Developer
19581,1,.NET / Microsoft Ecosystem Developer
19584,5,Modern JavaScript / TypeScript Developer
19586,1,.NET / Microsoft Ecosystem Developer
19588,0,Java / JVM Backend Developer
19589,1,.NET / Microsoft Ecosystem Developer
19590,3,PHP / LAMP Web Developer
19591,1,.NET / Microsoft Ecosystem Developer
19593,5,Modern JavaScript / TypeScript Developer
19597,5,Modern JavaScript / TypeScript Developer
19598,1,.NET / Microsoft Ecosystem Developer
19600,0,Java / JVM Backend Developer
19603,1,.NET / Microsoft Ecosystem Developer
19606,1,.NET / Microsoft Ecosystem Developer
19607,5,Modern JavaScript / TypeScript Developer
19610,3,PHP / LAMP Web Developer
19612,5,Modern JavaScript / TypeScript Developer
19613,2,Cloud-Native Full-Stack Developer
19618,4,Python Backend & Data Developer
19622,1,.NET / Microsoft Ecosystem Developer
19626,4,Python Backend & Data Developer
19628,3,PHP / LAMP Web Developer
19632,1,.NET / Microsoft Ecosystem Developer
19634,2,Cloud-Native Full-Stack Developer
19638,2,Cloud-Native Full-Stack Developer
19640,3,PHP / LAMP Web Developer
19641,3,PHP / LAMP Web Developer
19645,1,.NET / Microsoft Ecosystem Developer
19646,4,Python Backend & Data Developer
19647,3,PHP / LAMP Web Developer
19649,1,.NET / Microsoft Ecosystem Developer
19650,2,Cloud-Native Full-Stack Developer
19652,5,Modern JavaScript / TypeScript Developer
19654,1,.NET / Microsoft Ecosystem Developer
19656,2,Cloud-Native Full-Stack Developer
19657,5,Modern JavaScript / TypeScript Developer
19658,4,Python Backend & Data Developer
19666,3,PHP / LAMP Web Developer
19667,1,.NET / Microsoft Ecosystem Developer
19669,4,Python Backend & Data Developer
19671,3,PHP / LAMP Web Developer
19672,3,PHP / LAMP Web Developer
19674,3,PHP / LAMP Web Developer
19677,2,Cloud-Native Full-Stack Developer
19678,1,.NET / Microsoft Ecosystem Developer
19682,2,Cloud-Native Full-Stack Developer
19684,1,.NET / Microsoft Ecosystem Developer
19685,5,Modern JavaScript / TypeScript Developer
19686,1,.NET / Microsoft Ecosystem Developer
19687,5,Modern JavaScript / TypeScript Developer
19692,5,Modern JavaScript / TypeScript Developer
19695,3,PHP / LAMP Web Developer
19697,0,Java / JVM Backend Developer
19698,5,Modern JavaScript / TypeScript Developer
19699,0,Java / JVM Backend Developer
19700,2,Cloud-Native Full-Stack Developer
19704,3,PHP / LAMP Web Developer
19705,1,.NET / Microsoft Ecosystem Developer
19706,4,Python Backend & Data Developer
19707,5,Modern JavaScript / TypeScript Developer
19710,4,Python Backend & Data Developer
19712,3,PHP / LAMP Web Developer
19713,0,Java / JVM Backend Developer
19717,5,Modern JavaScript / TypeScript Developer
19720,2,Cloud-Native Full-Stack Developer
19721,0,Java / JVM Backend Developer
19722,2,Cloud-Native Full-Stack Developer
19724,1,.NET / Microsoft Ecosystem Developer
19725,3,PHP / LAMP Web Developer
19731,5,Modern JavaScript / TypeScript Developer
19733,0,Java / JVM Backend Developer
19735,1,.NET / Microsoft Ecosystem Developer
19736,2,Cloud-Native Full-Stack Developer
19739,0,Java / JVM Backend Developer
19740,1,.NET / Microsoft Ecosystem Developer
19741,3,PHP / LAMP Web Developer
19742,2,Cloud-Native Full-Stack Developer
19745,5,Modern JavaScript / TypeScript Developer
19748,1,.NET / Microsoft Ecosystem Developer
19750,3,PHP / LAMP Web Developer
19751,1,.NET / Microsoft Ecosystem Developer
19752,0,Java / JVM Backend Developer
19756,4,Python Backend & Data Developer
19757,1,.NET / Microsoft Ecosystem Developer
19758,2,Cloud-Native Full-Stack Developer
19760,2,Cloud-Native Full-Stack Developer
19761,2,Cloud-Native Full-Stack Developer
19763,3,PHP / LAMP Web Developer
19765,0,Java / JVM Backend Developer
19766,2,Cloud-Native Full-Stack Developer
19767,4,Python Backend & Data Developer
19772,0,Java / JVM Backend Developer
19773,3,PHP / LAMP Web Developer
19774,1,.NET / Microsoft Ecosystem Developer
19775,2,Cloud-Native Full-Stack Developer
19776,5,Modern JavaScript / TypeScript Developer
19778,5,Modern JavaScript / TypeScript Developer
19779,1,.NET / Microsoft Ecosystem Developer
19780,1,.NET / Microsoft Ecosystem Developer
19781,5,Modern JavaScript / TypeScript Developer
19783,4,Python Backend & Data Developer
19784,2,Cloud-Native Full-Stack Developer
19785,5,Modern JavaScript / TypeScript Developer
19788,5,Modern JavaScript / TypeScript Developer
19789,1,.NET / Microsoft Ecosystem Developer
19790,5,Modern JavaScript / TypeScript Developer
19791,2,Cloud-Native Full-Stack Developer
19792,3,PHP / LAMP Web Developer
19793,4,Python Backend & Data Developer
19795,2,Cloud-Native Full-Stack Developer
19796,4,Python Backend & Data Developer
19798,0,Java / JVM Backend Developer
19800,3,PHP / LAMP Web Developer
19802,2,Cloud-Native Full-Stack Developer
19803,1,.NET / Microsoft Ecosystem Developer
19804,1,.NET / Microsoft Ecosystem Developer
19805,1,.NET / Microsoft Ecosystem Developer
19808,2,Cloud-Native Full-Stack Developer
19809,1,.NET / Microsoft Ecosystem Developer
19811,4,Python Backend & Data Developer
19817,2,Cloud-Native Full-Stack Developer
19818,1,.NET / Microsoft Ecosystem Developer
19819,1,.NET / Microsoft Ecosystem Developer
19824,3,PHP / LAMP Web Developer
19825,2,Cloud-Native Full-Stack Developer
19829,4,Python Backend & Data Developer
19830,2,Cloud-Native Full-Stack Developer
19834,5,Modern JavaScript / TypeScript Developer
19835,0,Java / JVM Backend Developer
19839,4,Python Backend & Data Developer
19840,1,.NET / Microsoft Ecosystem Developer
19841,4,Python Backend & Data Developer
19847,4,Python Backend & Data Developer
19848,1,.NET / Microsoft Ecosystem Developer
19852,2,Cloud-Native Full-Stack Developer
19853,1,.NET / Microsoft Ecosystem Developer
19854,3,PHP / LAMP Web Developer
19856,4,Python Backend & Data Developer
19857,1,.NET / Microsoft Ecosystem Developer
19858,1,.NET / Microsoft Ecosystem Developer
19859,1,.NET / Microsoft Ecosystem Developer
19863,5,Modern JavaScript / TypeScript Developer
19864,1,.NET / Microsoft Ecosystem Developer
19865,1,.NET / Microsoft Ecosystem Developer
19866,4,Python Backend & Data Developer
19869,2,Cloud-Native Full-Stack Developer
19871,5,Modern JavaScript / TypeScript Developer
19874,2,Cloud-Native Full-Stack Developer
19879,4,Python Backend & Data Developer
19880,2,Cloud-Native Full-Stack Developer
19883,0,Java / JVM Backend Developer
19884,1,.NET / Microsoft Ecosystem Developer
19885,2,Cloud-Native Full-Stack Developer
19887,3,PHP / LAMP Web Developer
19888,5,Modern JavaScript / TypeScript Developer
19889,0,Java / JVM Backend Developer
19890,2,Cloud-Native Full-Stack Developer
19891,4,Python Backend & Data Developer
19892,0,Java / JVM Backend Developer
19893,5,Modern JavaScript / TypeScript Developer
19894,0,Java / JVM Backend Developer
19895,1,.NET / Microsoft Ecosystem Developer
19899,3,PHP / LAMP Web Developer
19900,1,.NET / Microsoft Ecosystem Developer
19902,0,Java / JVM Backend Developer
19906,4,Python Backend & Data Developer
19912,4,Python Backend & Data Developer
19914,5,Modern JavaScript / TypeScript Developer
19916,2,Cloud-Native Full-Stack Developer
19917,1,.NET / Microsoft Ecosystem Developer
19918,0,Java / JVM Backend Developer
19920,2,Cloud-Native Full-Stack Developer
19921,3,PHP / LAMP Web Developer
19922,4,Python Backend & Data Developer
19925,2,Cloud-Native Full-Stack Developer
19927,5,Modern JavaScript / TypeScript Developer
19929,2,Cloud-Native Full-Stack Developer
19932,3,PHP / LAMP Web Developer
19934,4,Python Backend & Data Developer
19935,3,PHP / LAMP Web Developer
19936,4,Python Backend & Data Developer
19938,4,Python Backend & Data Developer
19939,2,Cloud-Native Full-Stack Developer
19941,4,Python Backend & Data Developer
19943,0,Java / JVM Backend Developer
19948,0,Java / JVM Backend Developer
19952,4,Python Backend & Data Developer
19953,4,Python Backend & Data Developer
19954,2,Cloud-Native Full-Stack Developer
19957,1,.NET / Microsoft Ecosystem Developer
19958,4,Python Backend & Data Developer
19959,4,Python Backend & Data Developer
19960,2,Cloud-Native Full-Stack Developer
19961,5,Modern JavaScript / TypeScript Developer
19962,1,.NET / Microsoft Ecosystem Developer
19964,4,Python Backend & Data Developer
19965,0,Java / JVM Backend Developer
19967,1,.NET / Microsoft Ecosystem Developer
19971,2,Cloud-Native Full-Stack Developer
19973,1,.NET / Microsoft Ecosystem Developer
19974,3,PHP / LAMP Web Developer
19975,3,PHP / LAMP Web Developer
19977,2,Cloud-Native Full-Stack Developer
19978,5,Modern JavaScript / TypeScript Developer
19980,1,.NET / Microsoft Ecosystem Developer
19983,3,PHP / LAMP Web Developer
19984,0,Java / JVM Backend Developer
19985,3,PHP / LAMP Web Developer
19987,1,.NET / Microsoft Ecosystem Developer
19988,1,.NET / Microsoft Ecosystem Developer
19990,0,Java / JVM Backend Developer
19992,4,Python Backend & Data Developer
19993,4,Python Backend & Data Developer
19995,4,Python Backend & Data Developer
19996,3,PHP / LAMP Web Developer
19999,0,Java / JVM Backend Developer
20000,4,Python Backend & Data Developer
20001,1,.NET / Microsoft Ecosystem Developer
20002,0,Java / JVM Backend Developer
20003,2,Cloud-Native Full-Stack Developer
20004,3,PHP / LAMP Web Developer
20005,4,Python Backend & Data Developer
20006,0,Java / JVM Backend Developer
20007,3,PHP / LAMP Web Developer
20008,4,Python Backend & Data Developer
20010,0,Java / JVM Backend Developer
20015,4,Python Backend & Data Developer
20017,1,.NET / Microsoft Ecosystem Developer
20018,1,.NET / Microsoft Ecosystem Developer
20019,1,.NET / Microsoft Ecosystem Developer
20024,0,Java / JVM Backend Developer
20025,1,.NET / Microsoft Ecosystem Developer
20026,4,Python Backend & Data Developer
20027,4,Python Backend & Data Developer
20029,1,.NET / Microsoft Ecosystem Developer
20030,5,Modern JavaScript / TypeScript Developer
20031,0,Java / JVM Backend Developer
20032,3,PHP / LAMP Web Developer
20033,3,PHP / LAMP Web Developer
20036,1,.NET / Microsoft Ecosystem Developer
20038,0,Java / JVM Backend Developer
20039,0,Java / JVM Backend Developer
20041,4,Python Backend & Data Developer
20043,5,Modern JavaScript / TypeScript Developer
20044,2,Cloud-Native Full-Stack Developer
20045,0,Java / JVM Backend Developer
20047,5,Modern JavaScript / TypeScript Developer
20048,3,PHP / LAMP Web Developer
20054,4,Python Backend & Data Developer
20055,5,Modern JavaScript / TypeScript Developer
20059,0,Java / JVM Backend Developer
20060,3,PHP / LAMP Web Developer
20061,4,Python Backend & Data Developer
20062,3,PHP / LAMP Web Developer
20064,4,Python Backend & Data Developer
20065,2,Cloud-Native Full-Stack Developer
20066,4,Python Backend & Data Developer
20069,4,Python Backend & Data Developer
20072,1,.NET / Microsoft Ecosystem Developer
20074,1,.NET / Microsoft Ecosystem Developer
20075,0,Java / JVM Backend Developer
20076,2,Cloud-Native Full-Stack Developer
20078,1,.NET / Microsoft Ecosystem Developer
20079,5,Modern JavaScript / TypeScript Developer
20082,1,.NET / Microsoft Ecosystem Developer
20085,3,PHP / LAMP Web Developer
20087,2,Cloud-Native Full-Stack Developer
20089,3,PHP / LAMP Web Developer
20091,4,Python Backend & Data Developer
20092,0,Java / JVM Backend Developer
20093,4,Python Backend & Data Developer
20096,0,Java / JVM Backend Developer
20097,5,Modern JavaScript / TypeScript Developer
20099,5,Modern JavaScript / TypeScript Developer
20100,5,Modern JavaScript / TypeScript Developer
20101,5,Modern JavaScript / TypeScript Developer
20102,0,Java / JVM Backend Developer
20103,0,Java / JVM Backend Developer
20104,0,Java / JVM Backend Developer
20105,2,Cloud-Native Full-Stack Developer
20106,4,Python Backend & Data Developer
20107,4,Python Backend & Data Developer
20109,5,Modern JavaScript / TypeScript Developer
20110,4,Python Backend & Data Developer
20111,3,PHP / LAMP Web Developer
20113,0,Java / JVM Backend Developer
20115,5,Modern JavaScript / TypeScript Developer
20118,1,.NET / Microsoft Ecosystem Developer
20119,1,.NET / Microsoft Ecosystem Developer
20120,0,Java / JVM Backend Developer
20121,5,Modern JavaScript / TypeScript Developer
20124,3,PHP / LAMP Web Developer
20125,1,.NET / Microsoft Ecosystem Developer
20127,3,PHP / LAMP Web Developer
20130,0,Java / JVM Backend Developer
20131,0,Java / JVM Backend Developer
20132,4,Python Backend & Data Developer
20133,5,Modern JavaScript / TypeScript Developer
20134,1,.NET / Microsoft Ecosystem Developer
20136,3,PHP / LAMP Web Developer
20137,3,PHP / LAMP Web Developer
20138,1,.NET / Microsoft Ecosystem Developer
20139,3,PHP / LAMP Web Developer
20140,4,Python Backend & Data Developer
20141,5,Modern JavaScript / TypeScript Developer
20142,0,Java / JVM Backend Developer
20143,3,PHP / LAMP Web Developer
20144,2,Cloud-Native Full-Stack Developer
20145,2,Cloud-Native Full-Stack Developer
20146,2,Cloud-Native Full-Stack Developer
20147,1,.NET / Microsoft Ecosystem Developer
20150,5,Modern JavaScript / TypeScript Developer
20153,4,Python Backend & Data Developer
20155,5,Modern JavaScript / TypeScript Developer
20156,0,Java / JVM Backend Developer
20160,5,Modern JavaScript / TypeScript Developer
20165,3,PHP / LAMP Web Developer
20167,4,Python Backend & Data Developer
20170,1,.NET / Microsoft Ecosystem Developer
20172,5,Modern JavaScript / TypeScript Developer
20174,5,Modern JavaScript / TypeScript Developer
20175,1,.NET / Microsoft Ecosystem Developer
20176,2,Cloud-Native Full-Stack Developer
20177,0,Java / JVM Backend Developer
20179,4,Python Backend & Data Developer
20183,3,PHP / LAMP Web Developer
20185,2,Cloud-Native Full-Stack Developer
20186,2,Cloud-Native Full-Stack Developer
20187,0,Java / JVM Backend Developer
20189,1,.NET / Microsoft Ecosystem Developer
20190,0,Java / JVM Backend Developer
20191,1,.NET / Microsoft Ecosystem Developer
20192,3,PHP / LAMP Web Developer
20194,0,Java / JVM Backend Developer
20195,0,Java / JVM Backend Developer
20198,4,Python Backend & Data Developer
20199,0,Java / JVM Backend Developer
20203,5,Modern JavaScript / TypeScript Developer
20206,3,PHP / LAMP Web Developer
20207,1,.NET / Microsoft Ecosystem Developer
20209,3,PHP / LAMP Web Developer
20215,5,Modern JavaScript / TypeScript Developer
20219,0,Java / JVM Backend Developer
20220,2,Cloud-Native Full-Stack Developer
20226,1,.NET / Microsoft Ecosystem Developer
20227,3,PHP / LAMP Web Developer
20228,4,Python Backend & Data Developer
20229,3,PHP / LAMP Web Developer
20230,1,.NET / Microsoft Ecosystem Developer
20231,4,Python Backend & Data Developer
20232,3,PHP / LAMP Web Developer
20234,3,PHP / LAMP Web Developer
20235,3,PHP / LAMP Web Developer
20240,1,.NET / Microsoft Ecosystem Developer
20241,1,.NET / Microsoft Ecosystem Developer
20243,4,Python Backend & Data Developer
20244,1,.NET / Microsoft Ecosystem Developer
20245,3,PHP / LAMP Web Developer
20246,3,PHP / LAMP Web Developer
20248,3,PHP / LAMP Web Developer
20249,0,Java / JVM Backend Developer
20250,3,PHP / LAMP Web Developer
20252,0,Java / JVM Backend Developer
20253,4,Python Backend & Data Developer
20254,0,Java / JVM Backend Developer
20255,4,Python Backend & Data Developer
20260,1,.NET / Microsoft Ecosystem Developer
20261,3,PHP / LAMP Web Developer
20263,1,.NET / Microsoft Ecosystem Developer
20264,1,.NET / Microsoft Ecosystem Developer
20265,1,.NET / Microsoft Ecosystem Developer
20268,3,PHP / LAMP Web Developer
20269,4,Python Backend & Data Developer
20270,2,Cloud-Native Full-Stack Developer
20271,0,Java / JVM Backend Developer
20273,3,PHP / LAMP Web Developer
20274,2,Cloud-Native Full-Stack Developer
20276,5,Modern JavaScript / TypeScript Developer
20278,4,Python Backend & Data Developer
20279,4,Python Backend & Data Developer
20283,5,Modern JavaScript / TypeScript Developer
20284,2,Cloud-Native Full-Stack Developer
20287,5,Modern JavaScript / TypeScript Developer
20288,4,Python Backend & Data Developer
20290,1,.NET / Microsoft Ecosystem Developer
20292,2,Cloud-Native Full-Stack Developer
20293,0,Java / JVM Backend Developer
20294,2,Cloud-Native Full-Stack Developer
20297,1,.NET / Microsoft Ecosystem Developer
20298,1,.NET / Microsoft Ecosystem Developer
20299,5,Modern JavaScript / TypeScript Developer
20300,1,.NET / Microsoft Ecosystem Developer
20304,3,PHP / LAMP Web Developer
20305,4,Python Backend & Data Developer
20306,5,Modern JavaScript / TypeScript Developer
20307,1,.NET / Microsoft Ecosystem Developer
20309,1,.NET / Microsoft Ecosystem Developer
20310,0,Java / JVM Backend Developer
20312,3,PHP / LAMP Web Developer
20314,1,.NET / Microsoft Ecosystem Developer
20315,1,.NET / Microsoft Ecosystem Developer
20317,1,.NET / Microsoft Ecosystem Developer
20320,3,PHP / LAMP Web Developer
20321,5,Modern JavaScript / TypeScript Developer
20323,0,Java / JVM Backend Developer
